Eigvals	33
0.7540603573307465	0.6421322940411492	0.5852438637948107	0.5405810500377383	0.52755031114911	0.4949579052405337	0.48372828755373337	0.47350284920160934	0.459006230213612	0.4529469541192583	0.4461528104053371	0.44267492683435633	0.4222889501569009	0.4162623262724063	0.4089113062206379	0.39954324145511366	0.3907584104416866	0.38725109760841975	0.3778135160623532	0.37662360598968353	0.36846633731113654	0.3607786750169347	0.35867103250847043	0.3514320292269396	0.3407713153741803	0.3373415845538004	0.3290873782278658	0.3205779047978998	0.31509553564102794	0.31275004550302843	0.2937433030631912	0.2796421260205241	0.0

Proportion explained	33
0.05606251837656645	0.04774094432215133	0.043511430550350595	0.04019086105924449	0.03922205792392262	0.03679889333580647	0.035963999097158784	0.03520376310284971	0.034125975415814185	0.033675483258142784	0.03317035551457189	0.032911783492167924	0.031396136659665355	0.030948072112857553	0.03040154199397211	0.02970504960053933	0.029051919190834916	0.02879115917573026	0.028089498381984768	0.028001031517672147	0.027394558811942783	0.026823000176812883	0.026666302180805932	0.026128100231116596	0.025335502582311296	0.025080510597551797	0.024466830818031565	0.02383417256209155	0.023426572005164993	0.023252190627487058	0.021839086441657725	0.020790698883022294	0.0

Species	0	0

Site	33	33
CG67-67	0.2663035336037918	-0.056039948836405944	0.14971201772092527	-0.10268838755858606	0.2213325014989537	0.15086551105056517	-0.14314403542006962	-0.0998792871003298	0.02683364787683888	0.05739333643716202	0.11383676642582294	0.003665493769095372	0.2710511787881547	0.030070121099035504	0.02494521739695135	-0.07359470212797885	-0.022148281553321936	0.08388957795062114	-0.07326325724376492	0.07475909862620739	0.03637452035573986	0.0609796335599594	-0.010119009776214882	-0.013708091275157683	0.02348424569342077	0.018799968277602896	-0.05295190005580995	0.12188676403306423	-0.0011115584745304413	0.11982175251738181	-0.007792279473077927	-0.24502884914441264	-0.0
CG68-68	-0.12321180096815175	0.0634545845769946	-0.20511527054338866	-0.16461409119372297	0.05805474220832342	-0.058735518003741854	-0.11268885728424988	-0.15990948104343197	0.10883255368895653	-0.012870921465657143	-0.07403555043415878	0.08906766480430187	0.05500377438052195	-0.15986007724398002	0.039297599594595084	0.04391328128654594	0.025604581274204674	-0.2943321335043234	-0.040314507639176655	0.23808712970759668	0.024249708328907483	0.08410754348831051	-0.060337976458188766	-0.0890922706291721	0.018772736486321842	0.04063657212052648	0.03768905967160983	-0.013626338389610741	0.14523689504757084	-0.149317799290562	-0.054215955416162406	-0.016078962185689785	-0.0
CG69-69	-0.0571224589249108	-0.12387645302127824	-0.15356339809197345	0.05690633365221835	-0.04614209700625622	0.1993863670152491	0.17239964047908146	-0.10581797017352002	-0.11582822967322016	0.18361112404662924	0.16171222614349556	-0.07578129370455829	-0.07431080321892088	0.10329404610908866	0.02373783743477673	-0.05719312950342585	-0.19898907229017507	-0.1157318122115686	-0.045437926801905164	0.09351761337786678	-0.08291901398748279	0.12288431451140122	0.14334759224722682	0.05992623391290912	0.08029076352668314	-0.19620822292773052	0.004382325546221915	-0.08850038748242467	-0.07446324222067022	-0.0692867498725423	0.06240380471224367	-0.04047579608145485	-0.0
CG70-70	0.03413324525982233	-0.056268972217327975	-0.14655326207865538	-0.0786537275842876	-0.07717956664929353	0.08380248969650159	-0.014612260318000381	0.1813467219858667	-0.12445959195233315	0.10045703517178825	-0.10665707562561767	-0.11631568250145959	-0.04222496033567346	-0.03311800181209766	-0.04520216587451734	-0.0911334703816399	0.11373497426860027	0.07260503885752521	-0.19899641344358407	0.11285598585967009	-0.06900295150288369	-0.10984740091040289	0.10767946686970498	-0.03186679607844022	0.06332481880154794	0.3120098763883233	0.03112633776671536	0.02145782168048853	-0.03971485473321338	-0.05429056776510343	0.16105534516371456	-0.012745764810337077	-0.0
CG71-71	0.14409142666890642	0.01390540307286997	-0.0711637435692077	0.022184922267968296	-0.19704012395820722	-0.09326563712526834	0.13782138937115074	-0.053723316625330864	-0.16439979222357856	-0.114443753722911	0.2683734888977241	-0.08064321631390811	-0.16339113496457128	-0.11597764592042759	-0.043056887207262896	0.09989950648702152	0.00959258442599	-0.024151055991810617	-0.04718945395201242	-0.024027554754876505	0.08760654108583507	-0.031984021686857475	0.03828482573927319	-0.012849509520019738	0.09449040339407165	0.06702272695486146	0.016792180269997757	0.17682423520768714	0.13763234762351978	0.10302093020417732	-0.19095066152736884	-0.061033916789658034	-0.0
CG72-72	0.05004186710399117	-0.21501737637143378	-0.13529789677770915	0.15940343935282025	-0.13964815087400934	0.13758980698612355	0.0061164475819170715	0.1666483709357884	-0.06405083516295901	0.03715984191725015	0.09019429149265966	0.033496793163434666	0.11388643876062773	0.03799109634578741	0.1925655251961062	0.02442154679499964	0.26763115022134004	-0.06484360250203382	0.15017737687258653	0.020050384184484227	-0.09493043280302782	-0.024961832675901404	-0.19738479021519947	-0.04308251348881736	-0.119559410230519	-0.017677667498115324	-0.015544995414580005	-0.01128855220658365	-0.08576725387241634	-0.04711627248275273	-0.12020771786971615	-0.03502598210718448	-0.0
CG73-73	0.26307055373910604	-0.003446486593978319	0.07102230806742475	-0.023628423926779784	0.14960681661713454	0.04099144665327599	0.05604554474994432	-0.08454866894636331	0.0396107426978873	-0.1352774459634304	-0.05779633762905688	0.01978715012216621	-0.12238422307579869	0.004475878258078712	0.04185246471008237	-0.11237916517929236	0.032201639137465536	-0.02528167214449068	-0.011715040365105065	-0.004597567983965086	-0.12993296854609074	-0.23691312089532704	-0.011914251319840072	0.0477291489145026	0.008455574860931472	-0.06660376606407839	0.3336229274455129	-0.17030747993909792	0.03558047623336053	0.021269208789296317	-0.05765924923113934	-0.03886875685066917	-0.0
CG74-74	-0.0074453202053387825	0.06178082808112163	-0.19015441850463488	-0.03616783397822409	0.15414754530124208	-0.19631864290689224	-0.12814916429175144	0.005542470660136006	-0.09052422502889733	-0.19044278373020238	0.08522473861280715	-0.057858550772298754	0.04894587484733287	0.06261230121260021	0.21337441947535715	0.07359377506102434	-0.0738117069215575	0.13233365952463075	0.035977274112781565	-0.057682267709041245	-0.21807787254601585	0.2265957022893712	0.03378723983324811	-0.03945179600008763	0.07765813544487152	0.08756619987254918	0.05737764304482894	-0.05348147870938565	-0.05948233537119107	0.07897037935484325	0.011927760686439177	0.10492042839280426	-0.0
CG75-75	-0.02892880288684489	0.18200297317925912	0.06647468478919348	0.09044175503074832	-0.19615253040051317	-0.09636263708759704	-0.12463211932549464	-0.06255358660261835	-0.0727273116827404	0.13473453836290425	-0.12930381365857072	-0.19024738538285932	0.07118772312288478	-0.1247960051481004	0.09931534907011591	-0.058825854830529094	-0.20181245243182394	-0.007346883621519445	0.06344019843360198	0.08233455808979928	-0.0933495519273276	-0.07790104774282984	-0.025266627926701615	0.06429697716826034	-0.2343404116414474	-0.0541615160272129	0.09874905552711562	0.1809832888863622	-0.02816093530619359	0.06654154100123269	0.02055184993714766	0.025991605585265073	-0.0
CG76-76	0.1199912448246758	-0.004987865773450571	-0.13319403471138658	-0.07964540835770624	-0.09357149130268201	0.07848004329049715	-0.10893348038249692	-0.09022704692915856	0.021135502829985234	0.12344739640844106	-0.18928400801346285	0.1880875769980235	-0.10476637114144052	0.15245481614346068	-0.03815380427731577	0.08658655380070333	0.003549856635572028	-0.19101280349577354	0.07761351844325313	-0.20498589127993522	-0.0216190061329191	0.05519024218132966	0.01663854547307261	0.21453879800720277	0.002336756381154405	0.125512672342196	-0.03438292001077788	0.022475774883810352	-0.00011567511629516964	0.19526793116969893	0.009815355843741823	-0.019910060212448715	-0.0
