Eigvals	32
1.0332378406909741	0.8890462571351335	0.7859792235436911	0.523739079340291	0.5202427419161043	0.43863522483639816	0.4055382086730224	0.3961120626439944	0.3705060494605579	0.3394573068812905	0.31888392541436306	0.31214567413404903	0.2982335729415026	0.28702590426857527	0.2726183253495927	0.26162586942716914	0.23776998738345564	0.23551665208918218	0.22668972458182493	0.2165825202981666	0.21173652476937244	0.2041080471359343	0.19908348395043732	0.19248349757890962	0.18299457029472627	0.17970931434283746	0.16856331553198117	0.15678920331457566	0.1527769332499879	0.13833666295645636	0.11382624917964404	0.0

Proportion explained	32
0.10060744391748555	0.08656735935547771	0.07653161502495821	0.05099701925055921	0.0506565772366612	0.0427103683634446	0.03948767745302833	0.038569843803672954	0.03607655964987135	0.033053311270134215	0.031050059704412672	0.030393949164236597	0.029039313391733837	0.02794801102837553	0.02654513007396823	0.025474783200114797	0.023151911136882954	0.02293250153406169	0.022073014415813802	0.021088865415375815	0.020617005787140073	0.019874212980433858	0.019384966033615985	0.018742318491511267	0.017818371766000176	0.017498482974748392	0.01641318547004447	0.015266727909219329	0.014876048997155026	0.013469984849583493	0.011083380350278735	0.0

Species	0	0

Site	32	32
CG34-34	-0.12967884655413167	-0.21596201200095308	-0.24609395676654303	0.09954193478055158	-0.11957762394975611	-0.051296213658400924	-0.08663584443535617	-0.040732662881629106	-0.010932236919972872	-0.1016694252582492	0.01939530010078185	-0.08482614254599434	0.03730100312586698	0.003719647174427088	0.10327966515520846	0.04157229198640759	0.008828660315185385	-0.012329525905912462	-0.10853050192859444	0.009691423141962736	-0.004187299165432833	-0.11295785991284815	-0.014385193836445268	0.01740824341767593	-0.03472243504089414	-0.17337394357607536	-0.0083091937267338	-0.061020117129233664	-0.0021471706333426495	0.19952424688952927	-0.06578469128687237	-0.0
CG35-35	0.13971051599837847	-0.011049434808646645	-0.08435036683833287	0.0948860860158593	-0.06927209688055334	0.11434167960794307	0.07850182552289794	-0.078111591324503	0.054283945222467746	-0.05760173336046485	-0.030666071739534635	-0.19544590023425515	-0.2651990003125709	0.07067587453166022	-0.06002946058367609	0.04578989899524712	0.09036831759989254	0.12490703936522934	0.18435911263536175	-0.04868730471148289	-0.05596151490151741	0.05464461136914469	0.06830338464123095	-0.061097031000904384	-0.10032399264678901	-0.002077854211215953	0.05472220865166901	-0.011277347893990684	0.05559827593239664	0.014417100847329094	-0.028796214758495628	-0.0
CG36-36	-0.12367898920493164	-0.0720612644777065	0.061107187784878544	-0.18634387292786744	-0.0781798882124215	-0.10974982141064142	0.21880328991429485	-0.1486063826129425	-0.01081113362579578	-0.05381954343625229	-0.027674475964425453	0.08353821674211973	-0.046749569128661884	-0.030759192624001362	0.013566426752827881	0.19559756102759593	0.07946591049227558	-0.05859369514539195	-0.03289260639105134	0.0976239405753193	-0.043373918721073774	0.11556465256372238	0.044662072224539336	0.011917243824473324	0.07110116944171066	-0.035617547655324225	0.017702303689144626	-0.18017140718044028	-0.07097620201764994	-0.04928944110086103	0.02077996639107545	-0.0
CG37-37	-0.24122562248089058	-0.10806642306514969	-0.12368378621631794	-0.09814887370210972	0.4609131937842932	0.12597662062514753	0.03375548208197662	-0.08669612937407906	0.24792106283291132	-0.036737474545578255	-0.1343047078552277	-0.04679645178304681	0.10596167021096524	-0.10581382331516806	-0.05511697802715273	-0.04313684686376488	0.010929277204439872	-0.011481988638030797	0.032596173931080386	-0.05619374188702807	-0.0449972833542245	-0.0013896216341618521	-0.026183581445328945	-0.06623707811978886	0.021012073251601055	-0.009717945437066241	-0.018915087614099067	-0.01167074174123136	-0.019239288848889265	0.01629943384966531	-0.006314251371220664	-0.0
CG38-38	0.1457273311149042	0.07841320799981981	-0.15569314846913543	-0.10024442724758527	-0.08460286986654458	0.04917129094734605	0.11509469098961453	-0.08956077175343403	0.004430963319539434	0.006114926359169922	-0.06732606961113097	0.08302458582718705	0.01281038568328849	-0.053674906150287416	0.09080595672760888	-0.06673956091259786	-0.11760055505206733	0.14869593322185456	-0.14485917385363464	0.01337537248093999	-0.1161750787193353	-0.06462840661818324	0.07582151016441185	-0.05369484663950202	0.001047842343952954	-0.09767470750110897	0.15238177717369292	0.12352534379359655	-0.012337726814195215	-0.08612984402566204	0.0310303785876284	-0.0
CG39-39	0.13774858423025346	0.2499662090409216	-0.17942658023202265	-0.02255307516272581	-0.14199089055606207	0.0186837654723941	0.0967277508143925	0.04467603927558559	0.13240293063587014	-0.06722079513288778	-0.09076959852527863	0.027774570313276948	0.06052462103318894	0.09979072762371377	0.009879787445488597	-0.11329006032500516	-0.08942675703503036	0.011940520662641287	-0.07069661113932833	-0.07068777013913344	-0.08083755506736469	0.10983113336652842	-0.13741104838475252	0.13615710874502504	-0.10585321943693235	0.089357193530065	-0.07459089819283916	-0.1042770481076882	0.018637324216928874	0.029110834933402947	0.03071163588519673	-0.0
CG40-40	-0.17023081858788963	-0.3374649611957147	-0.07835610024006384	-0.0858349152678635	-0.08478771282735192	0.09306488134950106	0.04938117052525455	-0.023263806663154953	-0.06643374042652482	0.03177854910006258	0.025810322118673328	-0.010153000963565566	-0.022606310621811836	0.032647651995700674	0.04420123904362763	-0.013881453517875888	-0.02654035093024148	-0.01370459081761804	0.04058640433310621	-0.027889219699447618	0.1089114749368902	0.057526909338251095	-0.05010976626709625	-0.009151772287487517	0.03905175877027153	0.03714419140869995	0.012892974350221848	0.07357040736041237	0.058807498568649676	0.07727908030666844	0.23902320847470102	-0.0
CG41-41	-0.19933586930817984	-0.19318438970917884	-0.17629814509776226	0.07320630321007501	-0.14405871155997618	-0.029112593129212102	-0.18560382176294565	-0.0484461828136504	0.0682349654269465	-0.09506912896847336	0.20200689288521892	-0.05837662122424426	0.07838264034159219	-0.05819834356920764	-0.14562233386777695	0.005683310886237907	-0.0008412611041330145	-0.02907236220992601	0.016025391479491034	0.052679001213263105	-0.14837225237139637	-0.07502841540046204	0.0549336974956496	0.07219568655168021	-0.026675971191962616	0.1436837694740123	0.02351818942439217	0.01012889119639924	-0.05027006427539568	-0.10454890452906515	0.02993716500455276	-0.0
CG42-42	-0.03953868344029221	0.023841703235196014	0.09310899864204908	-0.17899378496756838	-0.028084921359881485	-0.13616687791275225	0.12083794293412077	-0.009470878770920593	-0.12070129151835932	0.0035587518518000946	-0.05643036853340879	0.07874492470356108	0.040540203046846766	-0.06452818373535718	-0.02861447990878064	0.12012274061654549	-0.12125737221910642	-0.0031596697306861547	0.16875620233146083	-0.07175242974485578	-0.10899940561218939	-0.1528857804789593	0.04126594347316183	0.04416912913706905	-0.030399776382664775	0.017262003235256503	-0.14664601526846124	0.067850695620822	0.11249086682154982	0.0422638436624364	-0.02823300433522272	-0.0
CG43-43	0.14731274789775825	0.2369658726461966	-0.022787684899913025	-0.07205918401054573	0.0695619908921035	0.1131916479388029	-0.037943671472794344	-0.06409519607333737	0.14082088379534521	0.05615011388158466	0.0992788677124155	0.021527852270054923	-0.22741520771119608	0.026570351095331467	0.10613029552100053	-0.017487830162836563	0.07489956881880085	-0.20284308905726692	-0.05969465016373715	-0.043589295284243636	0.03711673764944447	-0.18255247787920204	0.05342584286489753	0.08582555069417845	0.031132856599382364	-0.018809081422889742	-0.059490626434317975	-0.008466281668720219	0.011662512259946127	-0.038863664915366955	0.050399502553299697	-0.0
