Eigvals	32
0.6297810926594216	0.5524703503651447	0.3255809863941867	0.28223066164246174	0.23262511848460227	0.22477618827780177	0.16045129123325846	0.1324214944528834	0.1148101807984018	0.08210164655466355	0.0790679076729492	0.0693722407082223	0.06288216445984221	0.05777463928107843	0.04921473919740589	0.046535301894867175	0.040227799166174597	0.03406340224791324	0.030847383142227285	0.025384969953669817	0.02175453210976863	0.015487675793418164	0.014400908303870214	0.013163929671889375	0.009532410558180198	0.0074301193215377224	0.003310472428818736	0.0015668540878162433	0.0	0.0	0.0	0.0

Proportion explained	32
0.18973502130220055	0.1664435069854534	0.09808823432319079	0.08502802199529566	0.07008329136195868	0.06771863329688696	0.04833938254886802	0.03989480688407134	0.034589022048133376	0.024734876673122026	0.02382089796201666	0.020899870958295007	0.018944596705713995	0.017405845527106705	0.014826992583360715	0.014019754799310532	0.012119484723658442	0.01026232833355061	0.00929343380712253	0.007647765026696232	0.00655401799351654	0.004665993518758918	0.0043385815732697435	0.003965915309031523	0.0028718425202004733	0.0022384823301010567	0.0009973506097966432	0.0004720482993128287	0.0	0.0	0.0	0.0

Species	0	0

Site	32	32
CG34-34	-0.029502938323325675	0.09206407774131595	-0.04999582218956005	0.03136662713840846	-0.026163697003623858	0.05903691093892971	0.06435682307533515	-0.004618090720944637	0.06552181892006552	0.0621441259583438	-0.053434946580802264	0.03217093066173609	0.045767135179828757	-0.01977636373699448	-0.07752948431792053	0.07742080030256947	0.04530650172625126	0.04588145888469927	0.02986799228648544	-0.029397761637441493	-0.028162499133949588	-0.010170860440343175	0.002336055067619812	0.012745651314082186	0.016458242683233634	0.01013571270976137	-0.0020002481950631744	0.016951583562218885	-0.0	0.0	0.0	0.0
CG35-35	-0.09503292394851459	-0.08631178291409772	0.012025839623420726	0.017127020390151158	-0.06964885320452859	-0.004133396379853068	0.05634022172372025	0.15363467589632837	-0.054111046145587545	0.0870803864631908	-0.011577667908473687	0.05704248183633857	0.029942682343555488	0.018445812702335987	-0.029354779531010414	-0.06004784894471288	0.01936897363055037	-0.013413947439751312	-0.06386679656393107	0.0363205896086	-0.0043267058696926245	0.03203074837665205	-0.03248161571653101	0.007821588306764493	0.004439381036721986	0.012051258206594284	-0.008312054909260387	-0.00012036314968769735	-0.0	0.0	0.0	0.0
CG36-36	-0.06273322809076073	0.03269214777398608	-0.009581932751766092	-0.048309601618449695	0.08659492084088566	0.1174267177933678	-0.04657274981221815	0.10482994976568727	-0.03080979731674821	-0.027318901556349594	-0.03278890329816769	-0.012769518346059596	0.06005228030791166	-0.022112862703955325	-0.04280532999938727	-0.04420510048523029	0.034930489482695816	-0.04060954119854998	0.038950939012063084	-0.055081810326677624	0.0301929122384208	0.02670787395748589	0.00463954557242978	-0.010547834254030358	-0.02688049544240286	0.005732635320591733	0.004322280920710004	-0.0022339766328050618	-0.0	0.0	0.0	0.0
CG37-37	0.3729306096029307	0.08524875630678645	0.12985647985686524	-0.05227127991519852	-0.0631035299957375	0.047819079701383375	0.04906704760262572	-0.04072521761968776	0.0030196243653869454	-0.0367107669971422	-0.03236466943503665	-0.01107966145578695	-0.02154069671416343	0.09482662699982781	-0.008833538999882384	0.011540041286489664	0.0355432911174925	0.032547309129220374	-0.035088314898583856	-0.010525563120793436	-0.005919713344528337	-0.013164614135890727	-0.029125606839763916	-0.02125876058844349	-0.016069341625857374	0.021798941873227538	-0.0061919875526412985	-0.0064082369600887415	-0.0	0.0	0.0	0.0
CG38-38	-0.08533872930825394	-0.10034832348594083	0.0096157383338498	0.024191864279024637	-0.04055403125399095	0.08477813017291018	-0.041277864260285055	0.09141670750109834	-0.14749980916040986	-0.028680923745672864	0.03467980794541308	0.027192702244829958	-0.02137099409192926	0.01896802748076184	-0.026110564888958413	0.048485755474931815	-0.010613753818818994	-0.023307121251996937	-0.030890952001081613	0.007761299847266007	-0.015050188309070789	-0.06737402772923758	0.006567803602033678	0.00029486688393773916	0.01860765647037473	-0.015110061527152309	0.007772986387560061	0.0010160411540616858	-0.0	0.0	0.0	0.0
CG39-39	-0.05768859405171066	-0.06846847291020945	0.02112875803903026	0.09185692096136336	-0.11201784286628035	0.11806299212466854	0.019996910263041463	-0.05606036624816772	-0.11344099537272231	0.01533502878749328	0.009603353057504677	-0.04482762463558828	-0.10977224554022241	-0.061390466319258825	0.016420244066454582	-0.000702832979370343	-0.026104685301254746	0.013926085747540066	0.04305971548969132	-0.012084854554824515	0.03015570137540988	0.019551003760368273	-0.035655988626029735	-0.014389787083962664	-0.0025927045505456992	0.0039006920630331446	-0.010327129990811496	0.010193944660639132	-0.0	0.0	0.0	0.0
CG40-40	0.026422545100023644	0.26848575509769446	-0.21563488745817527	-0.030086974141344314	-0.027782727905086995	-0.09945511439194649	0.1050565360800704	0.07657070070673494	-0.007968002746104624	0.03100857391532229	-0.029755547362216233	-0.019501583287010394	-0.027310257280044173	-0.060947130246633355	0.005879442574861434	0.02656158222720396	-0.05263098048373703	-0.016437202657316796	0.022359552491979164	0.003357490409047889	-0.05043195396857645	-0.013021882269857267	-0.013299467027453613	-0.010282967359112693	-0.021925862885354492	0.0011780490983843604	-0.0019207970484910592	-0.012797609530420275	-0.0	0.0	0.0	0.0
CG41-41	-0.04667571475392114	0.055805755221149805	-0.04874105202841535	0.01508281522648584	-0.01726407424636731	0.0702747029129131	0.09331765200304717	-0.04320636223993903	0.04672785015858235	0.07570452055068887	-0.058971726538956354	0.03945677677909743	-0.027711348703166213	-0.034697680223044015	0.0661648737037984	0.003912010974473424	0.04855538450502257	0.0025264090881040985	-0.054080849871743976	-0.015678168527917664	0.056303339161001456	-0.01651867419254052	0.009953934381909136	-0.0017590766475442119	-0.015637008126519768	-0.031970056960659424	0.014425591496620925	-0.0037001245227365775	-0.0	0.0	0.0	0.0
CG42-42	-0.03133995807389696	0.07105254583136204	-0.018733388224233843	-0.026822472315637894	0.08121498492939908	0.008576800743046974	-0.07702412733866039	0.0019795492930122934	0.06815604909536989	-0.04706576557631269	0.048228103731072114	-0.028662234261513122	-0.01535006490557245	-0.014321287568747655	-0.03745175361108776	0.08849675453178102	0.03822368031696359	-0.029043290788058233	0.002387701282073303	0.06659181326580492	0.02411106335789587	0.02327267973273473	-0.04404751391750981	0.018974382919300644	-0.00271475770821473	-0.020003138571296354	-0.005182062999962797	-0.004203832694267584	-0.0	0.0	0.0	0.0
CG43-43	0.10704150095418222	-0.3061096909654551	-0.14484750275173558	-0.07078888139044827	-0.0192823062871813	-0.02086548596623995	0.0577600403288764	-0.02192687063081578	0.05013460771297727	5.6986392794620925e-05	0.06613351379576411	-0.025364915269216203	-0.009548999557712169	-0.0642543674505556	-0.0069153427259573946	-0.012451334106694106	-0.032807781913945545	0.028387174482919497	-0.02822475758233893	-0.0017565703060969066	0.013597166680896824	0.0073594324031100245	0.0051291184808679845	0.028443324884693207	0.013222085750501157	0.03127719034689774	0.012596364639535772	-0.0037277922922028177	-0.0	0.0	0.0	0.0
CG44-44	-0.07171440797391472	-0.013194346523647859	0.028190864434344584	0.09179358246637113	-0.10598841400736625	0.057970402941201156	0.012035763239381622	-0.09011659254479154	-0.0739592739511201	-0.07359086045918647	0.04136930295592035	0.08252951583553657	0.036064751788118306	-0.020542069974876634	0.0588962476860805	0.023235071602878344	0.05978762496020754	-0.004774989762557564	0.025262259552271828	-0.007429979158254929	-0.04433503687713719	0.025165019685941488	0.011273068333425847	0.014551942939988995	-0.0027693228429334768	0.010062927545308957	0.002092601102328512	-0.013279441354029173	-0.0	0.0	0.0	0.0
