Eigvals	34
2.760991316277248	0.9930271158441933	0.6758673665868747	0.42361045511588336	0.323143834952337	0.28870671431900896	0.22394930354043938	0.20170209508403905	0.16225261932997642	0.15050100671620903	0.14404477912068625	0.12609508735251346	0.11394384587738624	0.09496920939991368	0.08849930324612022	0.07558781291036065	0.06931340070253379	0.0610232176141401	0.05686729804784837	0.05446492405610643	0.04917101184140133	0.0388353559284424	0.03756833816054724	0.026215631456463703	0.02329712773193389	0.019486490476337777	0.013130943021126528	0.012044721407858732	0.008883042652709233	0.005263711898432137	0.0012838899086427026	0.0	0.0	0.0

Proportion explained	34
0.3769919399619966	0.13559014714386614	0.09228444442561445	0.05784072058497011	0.04412278318560557	0.03942066158249656	0.030578539634338504	0.027540855949760374	0.022154336148944593	0.020549744634720084	0.019668196854499574	0.01721730572655231	0.015558147992281883	0.012967308617473167	0.01208389313626137	0.010320929319322733	0.009464207019471661	0.008332246847518755	0.007764788279146707	0.007436762752111658	0.0067139201180025625	0.005302666503970986	0.005129665059356101	0.003579541051735989	0.0031810420146653764	0.002660729066555263	0.0017929283782534883	0.001644613245641403	0.0012129105450883412	0.0007187190152653532	0.00017530520451236362	0.0	0.0	0.0

Species	0	0

Site	34	34
CG100-100	0.3634856333185105	0.0234938645488375	0.061480982417103494	0.3814858603782141	-0.12169384823264694	-0.12244530662093274	0.2700926681702212	-0.09339114590926484	-0.004305332916335948	-0.04488877071837095	-0.035161252841341646	0.04144286816409842	0.018105883386976468	0.014204503888072116	-0.03907564232141461	-0.001450663828214684	-0.0011553831024954373	0.015355821929638965	-0.015497332665093665	-0.003970583238223375	-0.029974501091634284	-0.00443936453812292	-0.00663072683878045	0.005353684648951211	0.013227980084852774	-0.000754151952507727	0.0014485985816794363	0.003341618424796988	0.0051484589459935195	0.001475145452006427	0.0012270710017094622	-0.0	0.0	0.0
CG101-101	-0.1627829798808492	0.15528418086226742	-0.10728630708956641	0.07245840825594387	0.08405680735556322	0.09276132092231834	-0.036816457746849794	-0.10684388036169225	-0.1742419959073095	0.1585442183055718	0.044765889325652126	-0.018788462554793998	0.11308075674480773	0.03579859489030829	-0.07310374577151925	-0.011992236304454375	-0.06604401626156574	0.025483872844662	-0.018601813232463273	0.05562062376145227	-0.012251508243462475	0.00943905216490204	0.01580440113171395	-0.013262899597562982	-0.009423744904097774	0.002651082791338238	0.014202925939210768	-0.014960943808377206	-0.0001488297518023136	-0.007683936524610086	-0.004052523241285593	-0.0	0.0	0.0
CG102-102	-0.40132495320569594	0.12359018069994093	-0.05251535174651547	-0.043001196076284345	0.060107925658630254	-0.02031655228039774	0.07336707018077941	-0.006309060063525481	0.039455769981239605	-0.0024965721501911723	-0.06833393076840988	-0.001198743066737676	-0.062493943006871555	0.0027971053250106384	0.021114070062972116	-0.02018624822082596	-0.053819114286449976	-0.006783317444457275	-0.07626247252176567	-0.0020883031200520014	-0.007244143888946734	0.007746362129045676	-0.015851863069121022	0.028438547869087772	0.006681480503137976	0.014207019020924031	0.03545814569737149	0.019504476216589284	-0.04776122430402661	0.008442729405461652	-0.011485980245498772	-0.0	0.0	0.0
CG103-103	0.2066698895503356	-0.06597619703950504	0.3468236481923539	0.15158097163461992	0.15214224412332553	0.09818159299113852	0.04501416276795172	0.05392315849676126	0.08129906279540282	0.1116293526851328	0.08056241164191694	-0.12604974414541276	0.014843623965563801	-0.09911554525873173	0.03951411704282971	-0.012295959680695698	-0.050419756221677214	-0.017829969684382108	0.021119136341765387	-0.018963265194247396	-0.0007084807040758829	0.0023752163451962495	-0.0011277640240374448	0.02480507315784141	-0.013272908566621548	0.002082311582191161	-0.023159121677973758	-0.0011281409541311536	0.002231359446230626	0.002757895121784954	-0.001978823888719581	-0.0	0.0	0.0
CG105-105	-0.1731762301437298	0.0744384329989456	-0.07580917008595456	0.023318618918567402	0.03074905104039192	-0.010728652189756485	-0.020623263699627217	-0.03118492651638439	0.07297507078478445	-0.03883689812835211	-0.00908337142031753	-0.04156083737631405	0.05312715196370044	-0.007637414517449126	0.043328842449383675	0.06310673861484511	0.021856581584559342	-0.0706116368036592	0.011065096216622793	0.06398633538170663	-0.024812581893964583	0.01552721541288608	-0.004577648471602875	0.009423819684551658	-0.014974447402319152	-0.029186762577041885	0.013318787263789131	0.06078808104338441	0.021916899084543206	-0.026526139774398515	-0.0023762344977816124	-0.0	0.0	0.0
CG106-106	-0.015370226731830664	-0.15849405640555048	-0.1174778460800663	-0.0204383400080586	-0.02714954064353533	-0.07077696277249892	-0.0100604158146072	-0.042750873502082135	0.00875578014620393	0.031759911249871826	-0.05423049578241723	-0.08673288283270654	0.03812372673425757	0.09496300341804198	0.026248456490334353	-0.03962469098442248	0.05766039208023985	0.022310989143705627	-0.04055173323496383	0.025242830972965973	0.04725925584915071	0.056647665516068486	-0.08891402008183226	0.016639695518971338	-0.02599177433112811	-0.010997329850663375	-0.03058813289227179	-0.010656563666980725	0.017393067072556216	0.012456365241728974	-0.0026791990443395205	-0.0	0.0	0.0
CG107-107	0.04556587363490889	-0.16844552005152777	-0.0669500027497617	-0.014140903533404263	-0.14078481777696003	-0.15252538120492395	-0.10220832833973904	-0.018327671158907457	-0.048241480798995116	-0.09607798644927255	0.005541687190086663	-0.17602239382780127	0.029405618184125706	-0.06824188528613395	-0.047319877651966276	0.08556161616916359	-0.030319852339684202	0.052408902806961546	-0.026994926947483715	-0.041890285629784446	0.003692055763654119	0.01459326587831415	0.05485058887679263	0.006625941136556937	-0.024105947486311567	0.007511161628611003	0.00603460262409204	0.003353306152807963	-0.007019268383394988	0.0065543242992132135	-0.0005801636122535957	-0.0	0.0	0.0
CG108-108	0.01367567379149763	-0.04347029013746474	0.15005711700503083	-0.005429475786500029	0.07972692874522544	-0.052457883939521284	-0.11437144411027986	-0.06502847526737049	0.01514115786650845	-0.049449423406825385	-0.05181385110906214	-0.035495383700565944	-0.04154826607244947	-0.0009314254765601804	-0.14200317393515194	-0.03891837601269539	-0.00977865345016508	-0.04960735779395867	0.04574469155864693	0.025813346276478126	-0.006058795944041754	-0.07052605534871702	-0.06447586817783968	-0.008492660609704345	-0.006767474354443009	-0.01383605780974753	-0.013433706480177296	0.010294276945452476	-0.020102449017711004	0.013315440832525812	0.0016959231477641425	-0.0	0.0	0.0
CG109-109	-0.010105851635347643	-0.17624720082682566	-0.1183229602891754	0.03777884835982522	-0.007939565409495548	0.037946208465952785	-0.005480642966833768	0.011761596767577284	-0.011640468117670371	0.028555889975483965	0.01881086086059497	-0.01671023548778244	-0.06186761662732468	0.033652818436467676	-0.04004610244825873	-0.07451489244383841	0.04243337641543754	0.00809348366578714	-0.00291210316667117	0.05487158203841915	0.04708419427328947	-0.07983537861416411	0.06999958642641624	0.04784834221036576	0.0033308907129736003	0.007440573272093702	0.01576552533910122	0.01857484473145749	0.018788685763359746	0.0010976801278014497	0.005644362346488864	-0.0	0.0	0.0
CG110-110	-0.10051889610957677	-0.09882953725455729	-0.0247211946777186	0.032992955723181214	-0.011172222559815268	-0.08375150362081557	-0.0626456190917635	-0.11842477449196841	0.06254547539221177	0.07527116572821842	0.06318295225783754	0.075651372192259	0.0411591964457912	0.015982661912167375	0.046477623635834076	0.050861942023270046	0.005188098839191164	-0.10654582822748822	-0.06857126576145837	-0.07939282289889878	0.0744384875087177	-0.04817655077255378	0.007858988893733479	0.007482710908223094	0.00018512748955120553	0.016309822689765534	0.0025020578764583705	-0.01689413756144888	0.0033356610476136537	0.0016440528517378602	3.209094605659147e-05	-0.0	0.0	0.0
